Dead Poets Society;The Breakfast Club;0.1041666666666666
Dead Poets Society;The African Queen;0.1020408163265306
The Right Stuff;Gravity;0.125
The Right Stuff;Hidden Figures;0.1111111111111111
La haine;Bin-jip;0.125
La haine;Mystic River;0.1136363636363636
Bin-jip;Dev.D;0.1136363636363636
Bin-jip;Yeopgijeogin geunyeo;0.1111111111111111
Bin-jip;Un prophète;0.1111111111111111
Bin-jip;Brokeback Mountain;0.1052631578947368
L.A. Confidential;Mystic River;0.125
Mystic River;Stand by Me;0.1162790697674418
Mystic River;Escape from Alcatraz;0.1153846153846153
Gladiator;Man on Fire;0.125
Gladiator;Ben-Hur;0.108695652173913
Gladiator;Sholay;0.1041666666666666
Man on Fire;Philadelphia;0.12
Man on Fire;Drishyam;0.1020408163265306
Man on Fire;I Am Sam;0.1063829787234042
Pulp Fiction;The Hateful Eight;0.1132075471698113
Guess Who's Coming to Dinner;The Graduate;0.1025641025641025
Aliens;Avatar;0.1111111111111111
Aliens;Alien;0.1052631578947368
Catch Me If You Can;Bridge of Spies;0.1076923076923077
Eternal Sunshine of the Spotless Mind;Cast Away;0.108695652173913
The Treasure of the Sierra Madre;The African Queen;0.12
Short Term 12;Just Mercy;0.12
Just Mercy;Knives Out;0.1063829787234042
All the President's Men;Frost/Nixon;0.12
All the President's Men;Glory;0.1132075471698113
Frost/Nixon;Apollo 13;0.1132075471698113
Frost/Nixon;Gandhi;0.108695652173913
Kick-Ass;Dazed and Confused;0.12
Dazed and Confused;Ferris Bueller's Day Off;0.119047619047619
The Lion in Winter;The Last Emperor;0.119047619047619
The Lion in Winter;On Golden Pond;0.1071428571428571
Lord of War;Gattaca;0.1136363636363636
Lord of War;Sicario;0.1063829787234042
Ferris Bueller's Day Off;The Breakfast Club;0.1136363636363636
Memento;Dark City;0.1162790697674418
G.O.R.A.;Vizontele;0.119047619047619
Vizontele;Short Cuts;0.1052631578947368
The Purple Rose of Cairo;Zelig;0.119047619047619
The Purple Rose of Cairo;Midnight in Paris;0.1063829787234042
Hauru no ugoku shiro;Tenkû no shiro Rapyuta;0.1186440677966101
Tenkû no shiro Rapyuta;Gake no ue no Ponyo;0.1153846153846153
Tenkû no shiro Rapyuta;Majo no takkyûbin;0.109090909090909
Tenkû no shiro Rapyuta;Kubo and the Two Strings;0.1052631578947368
The 39 Steps;Psycho;0.1016949152542373
The Wild Bunch;Big Hero 6;0.1176470588235294
Forrest Gump;Cast Away;0.1176470588235294
Monsters, Inc.;Soul;0.1111111111111111
Idi i smotri;Zwartboek;0.1132075471698113
Idi i smotri;The Imitation Game;0.1052631578947368
Idi i smotri;Room;0.1052631578947368
Dilwale Dulhania Le Jayenge;Chak De! India;0.1034482758620689
Boyz n the Hood;Crash;0.1176470588235294
Crash;Training Day;0.1063829787234042
Zootopia;Tangled;0.1153846153846153
Rosemary's Baby;Repulsion;0.1162790697674418
Flipped;When Harry Met Sally...;0.1162790697674418
The Artist;Belle de jour;0.1162790697674418
The Artist;Sunset Blvd.;0.1111111111111111
The Artist;Dancer in the Dark;0.1063829787234042
The Artist;As Good as It Gets;0.1020408163265306
The Remains of the Day;The Best Years of Our Lives;0.1153846153846153
The Remains of the Day;Edward Scissorhands;0.1071428571428571
La vita è bella;Down by Law;0.1153846153846153
Down by Law;Paper Moon;0.1041666666666666
The Taking of Pelham One Two Three;The Warriors;0.1111111111111111
Paper Moon;Jojo Rabbit;0.1020408163265306
Spider-Man: Into the Spider-Verse;The Lego Movie;0.1153846153846153
The Best Years of Our Lives;Brokeback Mountain;0.1111111111111111
Gake no ue no Ponyo;Majo no takkyûbin;0.1132075471698113
Patton;Hacksaw Ridge;0.1034482758620689
Contratiempo;El cuerpo;0.1136363636363636
Contratiempo;Primal Fear;0.1063829787234042
Fanny och Alexander;The Sandlot;0.1041666666666666
Wind River;Drive;0.1041666666666666
Edward Scissorhands;Ed Wood;0.109090909090909
Edward Scissorhands;Dead Man;0.1034482758620689
Finding Nemo;WALL·E;0.1041666666666666
Inglourious Basterds;Joyeux Noël;0.1052631578947368
Sunrise: A Song of Two Humans;Platoon;0.1052631578947368
Saving Private Ryan;Bridge of Spies;0.1129032258064516
Hidden Figures;JFK;0.1063829787234042
Kai po che!;M.S. Dhoni: The Untold Story;0.1071428571428571
Ben-Hur;The Ten Commandments;0.1111111111111111
Drishyam;Haider;0.1041666666666666
Black Hawk Down;Platoon;0.1016949152542373
Blade Runner;Blade Runner 2049;0.109090909090909
Blade Runner 2049;Prisoners;0.109090909090909
Ed Wood;Big Fish;0.1041666666666666
Ba wang bie ji;Dà hóng denglong gaogao guà;0.1034482758620689
Les triplettes de Belleville;The Day of the Jackal;0.109090909090909
La Grande Illusion;La règle du jeu;0.1071428571428571
Prisoners;End of Watch;0.109090909090909
End of Watch;Vikram Vedha;0.1071428571428571
After Hours;Crimes and Misdemeanors;0.1020408163265306
Fight Club;The Curious Case of Benjamin Button;0.108695652173913
La règle du jeu;La battaglia di Algeri;0.1020408163265306
Sicario;21 Grams;0.1041666666666666
Jojo Rabbit;Lost in Translation;0.1063829787234042
Drive;Baby Driver;0.1041666666666666
Rio Bravo;Red River;0.1034482758620689
